call_id,question_id,condition,framework,feedback_mode,order_variant,kind,status,model_score,max_score,normalized_signed_diff,normalized_absolute_diff,input_tokens,total_tokens,latency_ms,attempt_count,failure_code,failure_summary,teacher_score,teacher_feedback,source_split,selection_kind,answer_id,train_step,memory_items_before
125969,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,484,512,14474,1,,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1427,25,24
125971,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,467,516,12167,1,,,1.0,"The response correctly explains the frame bursting concept, an advantage and a disadvantage.",training,training,4.2_LM_v1.0.654,26,25
125973,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,440,489,43439,1,,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.333,27,26
125975,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.85,1.0,0.09999999999999998,0.09999999999999998,562,621,15578,1,,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training,training,4.2_LM_v1.0.1304,28,27
125977,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,459,484,13288,1,,,1.0,"The response is correct as it correctly explains the concept of frame bursting, its advantage and disadvantage.",training,training,4.2_LM_v1.0.881,29,28
125979,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,524,583,18453,1,,,1.0,The response correctly explains what frame bursting is and also provides the accurate advantage and disadvantage of it.,training,training,4.2_LM_v1.0.1441,30,29
125981,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,606,652,16959,1,,,1.0,"The response correctly explains the concept of frame bursting, its advantages and disadvantages.",training,training,4.2_LM_v1.0.1315,31,30
125983,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,471,513,16423,1,,,1.0,"The response correctly answers the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1984,32,31
125985,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,463,512,18069,1,,,1.0,The response answers the question requirements correctly.,training,training,4.2_LM_v1.0.316,33,32
125987,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,522,561,17130,1,,,1.0,The response correctly explains the frame busting concept as well as its advantage and disadvantage.,training,training,4.2_LM_v1.0.252,34,33
125989,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.75,1.0,-0.25,0.25,474,531,17026,1,,,1.0,"The response correctly explains the frame bursting concept, its advantage and disadvantage.",training,training,4.2_LM_v1.0.87,35,34
125991,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,422,463,14397,1,,,1.0,The response answers all three parts of the question accurately.,training,training,4.2_LM_v1.0.2047,36,35
125993,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.65,1.0,0.15000000000000002,0.15000000000000002,403,437,11561,1,,,0.5,"The response correctly states the advantage and the disadvantage of frame bursting. However, it does not contain a definition. Frame bursting reduces the overhead of transmitting small frames by concatenating a sequence of multiple frames in one single transmission.",training,training,4.2_LM_v1.0.2040,37,36
125995,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,1.0,1.0,0.0,0.0,433,459,13281,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.16,38,37
125997,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,515,560,11515,1,,,1.0,"The response states the correct definition of frame bursting, including its advantage and disadvantage.",training,training,4.2_LM_v1.0.1385,39,38
125999,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_2,score,succeeded,0.75,1.0,0.0,0.0,457,499,19766,1,,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training,training,4.2_LM_v1.0.713,40,39
126401,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.5,1.0,-0.25,0.25,161,195,12881,1,,,0.75,"The response only states the frame bursting definition and its advantage, but is missing a disadvantage. There is a drawback when using frame bursting which is end to end delay. The sender may need to wait for a certain amount of frames to be collected and concatenated to a sequence of minimum length.",training,training,4.2_LM_v1.0.1525,1,0
126403,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,461,506,13170,1,,,1.0,"The response is correct as it correctly explains the concept of frame bursting, its advantage and disadvantage.",training,training,4.2_LM_v1.0.881,2,1
126405,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.75,1.0,-0.25,0.25,424,463,15651,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.40,3,2
126407,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,422,463,17726,1,,,1.0,The response answers the question requirements correctly.,training,training,4.2_LM_v1.0.1271,4,3
126409,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,431,479,13779,1,,,1.0,"The response answer is correct as it contains an appropriate definition, advantage and disadvantage.",training,training,4.2_LM_v1.0.918,5,4
126411,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,473,515,14067,1,,,1.0,"The response correctly answers the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1984,6,5
126413,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.8,1.0,0.050000000000000044,0.050000000000000044,564,622,14297,1,,,0.75,"The response answers the advantage and disadvantage of frame bursting correctly. However, the definition part is partially correct as it mentions that there are 10 packets to be sent together, which is not true as there is no specification for the number of packets in a frame. Frame bursting is used to concatenate a sequence of multiple frames and transmitting them in one single transmission.",training,training,4.2_LM_v1.0.1304,7,6
126415,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,517,565,30158,1,,,1.0,The response answers all the three parts of the question correctly.,training,training,4.2_LM_v1.0.1630,8,7
126417,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,439,475,14227,1,,,1.0,The response answers all parts of the question correctly.,training,training,4.2_LM_v1.0.1654,9,8
126419,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,598,648,13576,1,,,1.0,"The response correctly explains the definition of frame bursting, including an advantage and a disadvantage.",training,training,4.2_LM_v1.0.694,10,9
126421,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,527,585,16920,1,,,1.0,The response correctly explains the frame busting concept as well as its advantage and disadvantage.,training,training,4.2_LM_v1.0.252,11,10
126423,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,454,504,14261,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.370,12,11
126425,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,469,503,12970,1,,,1.0,"The response correctly explains the frame bursting concept, an advantage and a disadvantage.",training,training,4.2_LM_v1.0.654,13,12
126427,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.75,1.0,-0.25,0.25,501,562,15843,1,,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1601,14,13
126429,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,465,514,12800,1,,,1.0,The response answers the question requirements correctly.,training,training,4.2_LM_v1.0.316,15,14
126431,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.5,1.0,0.0,0.0,405,428,12376,1,,,0.5,"The response correctly states the advantage and the disadvantage of frame bursting. However, it does not contain a definition. Frame bursting reduces the overhead of transmitting small frames by concatenating a sequence of multiple frames in one single transmission.",training,training,4.2_LM_v1.0.2040,16,15
126433,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,530,585,16378,1,,,1.0,"The response correctly answers all three parts of the question with an example. However, the answer also states the 9% efficiency of carrier extension which is only valid in worst case scenario. The efficiency can be better based on how much data we are sending which can vary between 46-1500 bytes.",training,training,4.2_LM_v1.0.388,17,16
126435,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,459,510,13754,1,,,1.0,"The response correctly states the frame bursting definition, advantage and disadvantage.",training,training,4.2_LM_v1.0.1190,18,17
126437,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.75,1.0,-0.25,0.25,452,507,17031,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.2067,19,18
126439,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.75,1.0,-0.25,0.25,476,525,12946,1,,,1.0,"The response correctly explains the frame bursting concept, its advantage and disadvantage.",training,training,4.2_LM_v1.0.87,20,19
126441,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,424,463,20834,1,,,1.0,The response answers all three parts of the question accurately.,training,training,4.2_LM_v1.0.2047,21,20
126443,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.95,1.0,-0.050000000000000044,0.050000000000000044,529,572,19198,1,,,1.0,The response correctly explains what frame bursting is and also provides the accurate advantage and disadvantage of it.,training,training,4.2_LM_v1.0.1441,22,21
126445,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,442,489,16244,1,,,1.0,"The response correctly states the frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.333,23,22
126447,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.95,1.0,0.19999999999999996,0.19999999999999996,500,537,13304,1,,,0.75,The response answers the frame bursting definition and its advantage correctly. But the disadvantage part is not completely accurate as it states frame bursting can't be used if there are no frames in queue. The sender may need to wait in case there are not enough frames which will cause additional delay.,training,training,4.2_LM_v1.0.1970,24,23
126449,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,450,498,13587,1,,,1.0,"The response gives the frame bursting definition, its advantage and disadvantage correctly.",training,training,4.2_LM_v1.0.1320,25,24
126451,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.75,1.0,0.0,0.0,462,513,15185,1,,,0.75,"The disadvantage given is correct for frame bursting in general. However, if you use it as a substitution for carrier extension, the goal is to reach the minimum frame length/transmission time needed for collisions to be detectable. Therefore, increasing transmission time is not a disadvantage in this case. Apart from that, the answer is correct.",training,training,4.2_LM_v1.0.713,26,25
126453,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.7,1.0,0.19999999999999996,0.19999999999999996,474,527,16212,1,,,0.5,"The response answers the advantage and disadvantage part correctly. However, the definition is incorrect as it contains details, such as a maximal burst of three packets and a recommendation not to use it with more than 3 clients, that do not hold for frame bursting in general.",training,training,4.2_LM_v1.0.640,27,26
126455,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,486,536,17731,1,,,1.0,"The response is correctly answers frame bursting definition, its advantage and disadvantage.",training,training,4.2_LM_v1.0.1427,28,27
126457,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,463,493,13638,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.115,29,28
126459,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.9,1.0,-0.09999999999999998,0.09999999999999998,477,512,11503,1,,,1.0,The response correctly answers all three parts of the question.,training,training,4.2_LM_v1.0.1447,30,29
126461,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.85,1.0,-0.15000000000000002,0.15000000000000002,495,550,15254,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1816,31,30
126463,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,434,472,10343,1,,,1.0,The response answers all three parts of the question correctly.,training,training,4.2_LM_v1.0.1926,32,31
126465,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,0.8,1.0,-0.19999999999999996,0.19999999999999996,441,484,12358,1,,,1.0,"The response gives the correct definition of frame bursting, including an advantage and a disadvantage.",training,training,4.2_LM_v1.0.143,33,32
126467,4.2_LM_v1.0,mem0_no_feedback,mem0,no_feedback,order_3,score,succeeded,1.0,1.0,0.0,0.0,550,585,16443,1,,,1.0,"The response correctly explains the frame bursting concept, including its advantage and disadvantage.",training,training,4.2_LM_v1.0.277,34,33
